hgnc_symbol	gene_biotype	baseMean	log2FoldChange	lfcSE	pvalue	padj	diffexpressed
ENSG00000164742	ADCY1	protein_coding	5165.90551141336	-0.30731425465655	0.333950924155967	0.0303066517373142	0.152549192488751	NO
ENSG00000291207		lncRNA	1580.36779702539	-0.082763284985031	0.104453258350184	0.364495250671237	0.619741379142649	NO
ENSG00000291208		lncRNA	820.843217553543	-0.20203370960329	0.140452441045841	0.0692949519236637	0.246819944505465	NO
ENSG00000146674	IGFBP3	protein_coding	1500.16001489113	0.145691375848689	0.201266178107625	0.20804530923218	0.459188821746526	NO
ENSG00000237471	AC073115.2	lncRNA	77.9408860488319	0.2274198632414	0.295205344738988	0.0543043255854965	0.213634725306832	NO
ENSG00000303748		lncRNA	50.4647721102517	0.0804292529830739	0.197348495074818	0.425863700788308	0.672934352320421	NO
ENSG00000233539	AC011294.1	lncRNA	14.6177663772184	0.00436442827817401	0.219372352496843	0.706276882591126	0.85964439550107	NO
ENSG00000232072	AC004870.4	lncRNA	116.053226260249	0.00839008634224148	0.217453752052216	0.806511655457926	0.909839786786595	NO
ENSG00000286315		lncRNA	18.0087784320858	0.267770836794503	0.389964980083478	0.0253205127295202	0.136374049329304	NO
ENSG00000136205	TNS3	protein_coding	30003.9308290511	0.710175963068712	0.22159323742493	5.74851187038566e-05	0.00219727692292089	UP
ENSG00000158683	PKD1L1	protein_coding	2265.15628635544	0.23032202493168	0.184417385626297	0.0698746840893708	0.248494275304845	NO
ENSG00000136273	HUS1	protein_coding	2026.47011997894	0.00765492148827807	0.095117585255866	0.929715605830924	0.96744139563086	NO
ENSG00000298149		lncRNA	11.0003122853294	0.00694479897976705	0.197111835252266	0.925193064971355	0.965575555124144	NO
ENSG00000183696	UPP1	protein_coding	1434.31384283454	0.736697311425921	0.290181998322841	0.000295603532506774	0.00711904700605202	UP
ENSG00000179869	ABCA13	protein_coding	131.679991244645	-0.140099982754305	0.241380698977191	0.135423602255316	0.360714758475742	NO
ENSG00000188730	VWC2	protein_coding	68.3843072538497	0.046622435517386	0.200485078847518	0.598571414159611	0.794010102721558	NO
ENSG00000042813	ZPBP	protein_coding	124.103934047976	-0.291391538148583	0.408942077451318	0.0177294705175688	0.109767705444839	NO
ENSG00000185811	IKZF1	protein_coding	6770.70455188805	0.214097665542307	0.262037014978425	0.0759330016203961	0.26034470404264	NO
ENSG00000132436	FIGNL1	protein_coding	728.887752647146	0.0128458730045511	0.135013130005241	0.868684213033152	0.940298998985803	NO
ENSG00000290114		lncRNA	39.9317445266194	-0.111662271071693	0.206964166527417	0.291131424787638	0.549628258294075	NO
ENSG00000132437	DDC	protein_coding	310.921044860167	-0.0116140804598651	0.220713563750871	0.736219428879425	0.874982381359297	NO
ENSG00000106070	GRB10	protein_coding	27213.3650136524	0.102748124463707	0.161793162099433	0.36238869313426	0.618056829631512	NO
ENSG00000228204	AC004830.1	lncRNA	36.4146416485166	-0.0142032356302209	0.213377101836006	0.800658515593134	0.906848460344961	NO
ENSG00000106078	COBL	protein_coding	22121.850691428	-0.114265378596422	0.214736386722144	0.248793615587315	0.505529280424597	NO
ENSG00000295980		lncRNA	14.3706767543343	-0.084542401526821	0.229132442444529	0.216094885960091	0.468747813718669	NO
ENSG00000285741		lncRNA	20.5156223895646	0.128133892515462	0.252998474181068	0.0895139158401024	0.285213328164437	NO
ENSG00000301993		lncRNA	18.9462438797215	-0.0240153874868826	0.214590933855922	0.66887957465894	0.839271488600983	NO
ENSG00000205628	LINC01446	lncRNA	95.1191878486144	0.0380507081567118	0.223906528345419	0.227810384528491	0.482324101312933	NO
ENSG00000132432	SEC61G	protein_coding	927.660738440768	0.0405964552110713	0.127014384852302	0.694362599156623	0.853688573866922	NO
ENSG00000234707	SEC61G-DT	lncRNA	53.4663035509804	-0.14410731540212	0.213492995438162	0.205492190802759	0.456043178470235	NO
ENSG00000146648	EGFR	protein_coding	10359.9226901093	-0.257652500037681	0.252008110003798	0.0555211036231594	0.216203566460064	NO
ENSG00000132434	LANCL2	protein_coding	2828.03055201071	-0.172792715309553	0.112095558427993	0.072583202938347	0.253674834049529	NO
ENSG00000154978	VOPP1	protein_coding	16778.040820442	0.173599556063335	0.16005993973894	0.137980319028044	0.364409560509963	NO
ENSG00000223475	VOPP1-DT	lncRNA	17.3314433660549	0.279411733213329	0.322687849381706	0.0432066320152929	0.187038643559081	NO
ENSG00000307388		lncRNA	19.147216049777	0.259690413375727	0.5053866560685	0.000318752776599563	0.0076030925449959	NO
ENSG00000291029		lncRNA	33.1903635193606	0.346646939679148	0.413494683496908	0.0215091947803328	0.12302390754809	NO
ENSG00000299829		lncRNA	11.8659606925217	-0.0158686634789685	0.184706711215376	0.873917624661516	0.942600217294209	NO
ENSG00000249773	AC092647.5	protein_coding	429.7570802251	-0.105255997554902	0.13285701257264	0.307475135057116	0.566119457558995	NO
ENSG00000146729	NIPSNAP2	protein_coding	5501.20821842616	-0.0291257866297196	0.0872090731940118	0.713877444551153	0.863393506330552	NO
ENSG00000146733	PSPH	protein_coding	1683.48277130729	-0.0226819653291419	0.133438967984965	0.825335044472404	0.919085937044282	NO
ENSG00000146731	CCT6A	protein_coding	4037.12340328099	0.0859987195124095	0.111496628561553	0.368728941530489	0.62341026904897	NO
ENSG00000129103	SUMF2	protein_coding	3085.29648335381	0.119361374494078	0.100363742819227	0.179223020381404	0.423474400019143	NO
ENSG00000164776	PHKG1	protein_coding	221.3008777355	-0.0309795242576395	0.145480164311536	0.771847553871391	0.89288866792585	NO
ENSG00000308826		lncRNA	243.697381839742	-0.263808888758196	0.175904496001655	0.0350762308829171	0.165928359447062	NO
ENSG00000106153	CHCHD2	protein_coding	2403.39849803164	0.217286742084611	0.131131825248485	0.0432445493206271	0.187053082470367	NO
ENSG00000185290	NUPR2	protein_coding	47.3269776034613	-0.057307092342329	0.21617065567822	0.408828815835099	0.658383968439442	NO
ENSG00000308815		lncRNA	81.247672462215	-0.440110767933246	0.589752784681353	0.00822299673116525	0.0681404310242769	NO
ENSG00000279072	AC118758.3	lncRNA	21.8476282992701	-0.0135740934629678	0.188639148181104	0.968818251997116	0.986138574011121	NO
ENSG00000260653	MIR3147HG	lncRNA	66.8355188200867	0.0634080792615932	0.220664271839058	0.32015222255144	0.577292714651633	NO
ENSG00000307247		lncRNA	152.028838076382	0.180135865833242	0.261225260016119	0.0947511132960373	0.294337767948283	NO
ENSG00000226581	LINC02848	lncRNA	125.15396687554	-0.119086029062085	0.171389432630293	0.31082874085563	0.569266509520016	NO
ENSG00000293303		lncRNA	80.6897458537339	-0.138998735889992	0.195902190606082	0.2316295832275	0.486510191365194	NO
ENSG00000214652	ZNF727	protein_coding	1998.85517437892	-0.487483203240445	0.42144646488529	0.00718109538012571	0.0623462150627006	NO
ENSG00000290564		lncRNA	82.3979335841239	-0.216556224817714	0.307335071154398	0.0492577288759137	0.202439925797366	NO
ENSG00000287699		lncRNA	84.1041431699372	-0.807192569445141	0.29204552057692	0.000161856281035754	0.00462133981798077	DOWN
ENSG00000234444	ZNF736	protein_coding	7750.96009689897	0.140329588385332	0.12140560009843	0.165802242439441	0.40442519480564	NO
ENSG00000287985		lncRNA	633.098960408986	-0.0357066623209485	0.183336733563978	0.727583495616459	0.87076277579378	NO
ENSG00000308846		lncRNA	1828.08095726898	-0.0888768813897698	0.166193741923966	0.422306991611382	0.669325032365649	NO
ENSG00000173041	ZNF680	protein_coding	9649.43361073785	0.0786512409062475	0.137853119058842	0.463060955331431	0.701407874626191	NO
ENSG00000286456		lncRNA	822.106592146161	-0.00409564883633421	0.192730977363041	0.957266788592893	0.980676173296061	NO
ENSG00000287317		lncRNA	25.371071358246	0.0932325439508516	0.240829860548043	0.0759164406422471	0.26034470404264	NO
ENSG00000196247	ZNF107	protein_coding	9311.1492787934	0.0211132656216279	0.13736206930737	0.843563823700882	0.927961157578366	NO
ENSG00000197008	ZNF138	protein_coding	7542.92335017931	0.0437060437517598	0.128858359141598	0.673959806665875	0.842314587893783	NO
ENSG00000306252		lncRNA	219.80432144933	-0.174718514885087	0.226457086202325	0.13658331283531	0.362420185167407	NO
ENSG00000287869		lncRNA	14.5754108382753	-0.0699376812498358	0.232620322164345	0.109510630645183	0.319333408921599	NO
ENSG00000198039	ZNF273	protein_coding	2951.19152903121	-0.0346683234004155	0.156342545995441	0.746132100725445	0.879692100907663	NO
ENSG00000286342		lncRNA	108.768305819181	-0.0306710034098165	0.21237799495317	0.60537279784027	0.798810077234864	NO
ENSG00000152926	ZNF117	protein_coding	5284.69209582481	-0.0809316445105605	0.143088286979217	0.450575596352258	0.692319023260843	NO
ENSG00000290860		lncRNA	4121.67046366698	-0.0201110222134649	0.104593164901043	0.824612171535679	0.918655954698562	NO
ENSG00000296802		lncRNA	671.456198246608	-0.253206107398969	0.160595309133088	0.0370624968893538	0.171204558462571	NO
ENSG00000296823		lncRNA	190.28976410201	-0.0572780680417601	0.158107317927045	0.596528109827292	0.792789251130094	NO
ENSG00000290545		lncRNA	354.349627946124	0.0951878047160676	0.165627888896579	0.396551950562186	0.647668637813202	NO
ENSG00000289108		lncRNA	535.633413719563	-0.358014323333904	0.424804402458004	0.014752094795524	0.0980417593606851	NO
ENSG00000282381	AC104073.4	lncRNA	323.41386397857	-0.0269735054819911	0.212519119541411	0.625913139514289	0.81274801602069	NO
ENSG00000146757	ZNF92	protein_coding	4786.52516437411	-0.238626500497749	0.231039210826587	0.0684057191296962	0.244912518676646	NO
ENSG00000295782		lncRNA	653.287643503028	-0.094134652133164	0.236182685502131	0.117324517252261	0.333078692144632	NO
ENSG00000302298		lncRNA	323.258399644358	-0.0579472349532661	0.224399533056598	0.227702751366292	0.482231199239231	NO
ENSG00000302313		lncRNA	36.798415664452	0.0333744009886046	0.20729522265792	0.653592788517759	0.829704983860284	NO
ENSG00000290926	LINC03006	lncRNA	4994.08003331763	-0.0878981801660769	0.0947149088556023	0.300139604229772	0.55924699679794	NO
ENSG00000291124		lncRNA	45.5961399501985	-0.0336328026833597	0.19573290131668	0.710091840307086	0.861853527979366	NO
ENSG00000301562		lncRNA	42.7503538864134	-0.141761667600364	0.17133593778444	0.232677227087728	0.487569184698941	NO
ENSG00000303024		lncRNA	32.0823144621263	0.0861222339550719	0.191469974843637	0.424642027083822	0.671763346777568	NO
ENSG00000296901		lncRNA	11.8293862643055	0.0386692409380684	0.203321258902207	0.645466092000549	0.825621584092251	NO
ENSG00000236529	AC093582.1	lncRNA	72.8206026599561	0.209153566843121	0.227313390731511	0.100262216732427	0.303219608623209	NO
ENSG00000196715	VKORC1L1	protein_coding	14622.6763407631	0.213412595726847	0.112337883944185	0.0277917049586788	0.145080325123411	NO
ENSG00000169919	GUSB	protein_coding	2325.22966625831	0.145920644087325	0.179724513081791	0.217968143159698	0.470681273187094	NO
ENSG00000296880		lncRNA	798.76126719796	0.0342039362710104	0.195545761895441	0.704049207983436	0.858484030828448	NO
ENSG00000126522	ASL	protein_coding	1001.18519993366	0.228015544219055	0.146152846611543	0.0470566049727677	0.196635865138509	NO
ENSG00000249319	AC068533.4	protein_coding	660.348249179991	-0.0304507769329718	0.118504293072122	0.76399565313824	0.889253123984299	NO
ENSG00000241258	CRCP	protein_coding	1377.82710405584	0.190989752524783	0.128607885049131	0.0678146351410329	0.243811855693839	NO
ENSG00000234185	AC068533.3	lncRNA	27.4470208805907	-0.0305368402368393	0.207597773337691	0.672071488344858	0.841024525012452	NO
ENSG00000169902	TPST1	protein_coding	6480.08203437383	0.124587815699159	0.164641174556236	0.277083441655306	0.535310949209436	NO
ENSG00000179406	LINC00174	lncRNA	6544.00799333243	-0.0321359134174408	0.099488048888819	0.714326629152488	0.863790111010281	NO
ENSG00000237310	LINC03011	lncRNA	50.4630493426999	0.196781727806411	0.196535766026619	0.119029567324909	0.335520034406232	NO
ENSG00000291136		lncRNA	8065.50320049167	-0.0862436858074749	0.106052465161472	0.349045642250958	0.605028628563795	NO
ENSG00000284461	AC027644.4	protein_coding	77.6003801519915	-0.120512754441417	0.192009866364411	0.284075136713183	0.542421835211497	NO
ENSG00000293707		lncRNA	18.0160705443515	-0.0259548282745509	0.195823450911344	0.773312399663243	0.893530008575283	NO
ENSG00000289015		lncRNA	23.9514878427715	-0.0256474613061793	0.193032717013131	0.768906194054223	0.891507476186199	NO
ENSG00000154710	RABGEF1	protein_coding	25.1818909882807	-0.00670566498904889	0.191574821435293	0.941042388526588	0.972970155176604	NO
ENSG00000272831	AC027644.3	lncRNA	98.7173718382107	-0.0214895009717137	0.173112665632524	0.830759118315707	0.921411260487921	NO
ENSG00000291206	GTF2IRD1P1	lncRNA	35.587030898132	-0.347353382113043	0.243992874058891	0.0226389631958519	0.127180256168538	NO
ENSG00000289177		lncRNA	3063.05679913322	-0.0379743038143983	0.10804933533102	0.681590306703682	0.846289316023553	NO
ENSG00000273142	LINC02604	lncRNA	824.208572194568	-0.160329657664172	0.149310652625846	0.155796896492753	0.391076882374456	NO
ENSG00000106609	TMEM248	protein_coding	6736.9898796454	0.180928484933671	0.085073545526278	0.0204867353511651	0.119551264753554	NO
ENSG00000299767		lncRNA	16.4606598793962	-0.161466384081407	0.298590509537438	0.0151621480372409	0.0996019068187925	NO
ENSG00000126524	SBDS	protein_coding	1170.56208829445	0.220589119816111	0.159665832293498	0.0651335364057456	0.238153506113369	NO
ENSG00000198874	TYW1	protein_coding	13911.0806018005	0.163694854283313	0.0936012905772541	0.0521373430178202	0.208332063491854	NO
ENSG00000291154		lncRNA	6759.05090209927	-0.0348645332271788	0.119996522108402	0.724779267496468	0.86905176167101	NO
ENSG00000230358	SPDYE21	protein_coding	10.4391049580579	-0.0520778857891076	0.200883317032215	0.572878668184598	0.777796921573576	NO
ENSG00000291153		lncRNA	4652.75699183307	-0.150701207146868	0.118409147787219	0.130054409699655	0.353361261845826	NO
ENSG00000225718	AC092100.1	lncRNA	24.5761550189814	0.0948686554205757	0.202658418291541	0.35032495914053	0.60657126504146	NO
ENSG00000234215	CT66	lncRNA	11.947680602793	0.0597776422755031	0.221263317631743	0.297605154550056	0.556381055787443	NO
ENSG00000158321	AUTS2	protein_coding	126668.021070576	0.0245668443253923	0.134666493018108	0.817716078965553	0.915413827267454	NO
ENSG00000185274	GALNT17	protein_coding	3115.92964383359	0.0455723557547362	0.185245461054213	0.655410075058519	0.831006232814927	NO
ENSG00000183166	CALN1	protein_coding	1805.68452407322	0.486336543056944	0.320198703246128	0.00643871853995819	0.0576064243815498	NO
ENSG00000277149	TYW1B	protein_coding	9000.62643788186	0.203728910078777	0.10062856057215	0.0226471982274725	0.127197851063087	NO
ENSG00000294224		lncRNA	34.002228971609	-0.100020695673052	0.223118177235014	0.243322960481417	0.499470321416438	NO
ENSG00000291152		lncRNA	185.28387987681	-0.034352643980653	0.11867468552739	0.738260622255429	0.875488095072973	NO
ENSG00000196313	POM121	protein_coding	11300.1567865907	0.16215658446713	0.0779585868910211	0.025372357548794	0.136476345330436	NO
ENSG00000290831	NSUN5P2	lncRNA	60.0415190397377	-0.37854182518607	0.222305302975575	0.0123269106195276	0.0878905564290146	NO
ENSG00000285886		lncRNA	19.8718570945337	-0.122841548423045	0.214599690220801	0.253484509564505	0.511690547894789	NO
ENSG00000155428	TRIM74	protein_coding	66.3045078678577	-0.135696720894925	0.230587720523907	0.177989568776902	0.421807186854256	NO
ENSG00000290832		lncRNA	1647.40582725235	-0.071208476676562	0.123690912046444	0.481898951788256	0.714903777661831	NO
ENSG00000310534		lncRNA	15.8866680859201	0.130189704180482	0.214440051383158	0.239890473946222	0.495796186461116	NO
ENSG00000274570	SPDYE10	protein_coding	15.0059232531784	-0.0193724835537862	0.192669727200057	0.834548780799861	0.92309501561812	NO
ENSG00000293241		lncRNA	568.340020955812	-0.284481498152347	0.128508841024335	0.00838877023973864	0.069100623594093	NO
ENSG00000290839		lncRNA	135.24407306838	-0.122602561908549	0.163953638591628	0.288572083504461	0.546776253636779	NO
ENSG00000130305	NSUN5	protein_coding	567.163361968937	0.177764368504779	0.104502098377787	0.0528507457850437	0.210373313548068	NO
ENSG00000009954	BAZ1B	protein_coding	12540.1835681475	0.0577948034716138	0.0689795292899272	0.376989818752398	0.630915014248844	NO
ENSG00000106635	BCL7B	protein_coding	1560.89268842034	0.0200275751105841	0.0859625192619162	0.816899357660899	0.915139110787009	NO
ENSG00000106638	TBL2	protein_coding	1381.33297810779	0.0850890136353954	0.123286383318194	0.402461067350132	0.652725913512226	NO
ENSG00000009950	MLXIPL	protein_coding	366.077987032396	0.0959809258734078	0.216067378479972	0.288586868599078	0.546776253636779	NO
ENSG00000176428	VPS37D	protein_coding	63.9667571869045	0.133203354011771	0.180376955678649	0.257397122145126	0.515903738174343	NO
ENSG00000176410	DNAJC30	protein_coding	392.654091733706	0.0420531492008105	0.124459935186796	0.680644865220443	0.846130063861392	NO
ENSG00000071462	BUD23	protein_coding	1876.65467256816	0.23195214582216	0.100127585981849	0.00937888937573424	0.0740038608988767	NO
ENSG00000106089	STX1A	protein_coding	1650.85540581339	-0.123843913125531	0.140812792767376	0.255543920574103	0.51368449711533	NO
ENSG00000106077	ABHD11	protein_coding	1017.80174182732	-0.00279759298396815	0.165629151588569	0.97623401281325	0.989088604977345	NO
ENSG00000297150		lncRNA	790.30681809619	0.046947098965088	0.140381196113249	0.662012985355245	0.834313548067134	NO
ENSG00000165215	CLDN3	protein_coding	553.155843000748	0.109277203933464	0.21247202055718	0.273727890431049	0.532376825599588	NO
ENSG00000189143	CLDN4	protein_coding	5373.51197400991	-0.0444129506373828	0.142041721108236	0.675800133729099	0.8431872232457	NO
ENSG00000165171	METTL27	protein_coding	360.474252807418	-0.0632789248111549	0.156231446500743	0.561875921386956	0.769523033873146	NO
ENSG00000261467	AC099398.1	lncRNA	432.676706392599	0.0984225853223266	0.223864903369896	0.235123404254496	0.490187853332851	NO
ENSG00000049540	ELN	protein_coding	2088.58258931495	0.0737815739765928	0.203717157061878	0.426412265897514	0.673430408652438	NO
ENSG00000306359		lncRNA	27.1407884605021	0.0422985893235801	0.215511464134482	0.49724156692967	0.726382537335105	NO
ENSG00000232415	ELN-AS1	lncRNA	72.9845770190386	-0.0269780976727999	0.206269795671811	0.697548429502694	0.855327240937827	NO
ENSG00000106683	LIMK1	protein_coding	2157.25453819211	0.370828243995159	0.175670175634194	0.00577701775653928	0.0541956885959722	NO
ENSG00000301571		lncRNA	427.606470023899	0.00438608818109924	0.158176557844148	0.968849696660449	0.986138574011121	NO
ENSG00000106682	EIF4H	protein_coding	7388.04213776128	0.113423425599472	0.0933867180165219	0.177605282263741	0.421136726189689	NO
ENSG00000086730	LAT2	protein_coding	506.019627180343	0.28619681763162	0.181690241290407	0.0285231396484565	0.147244732100793	NO
ENSG00000049541	RFC2	protein_coding	1168.54513744547	0.137221614735544	0.0910736801859774	0.0925040553987274	0.290071237301782	NO
ENSG00000307275		lncRNA	22.1352400069236	0.0323781964146268	0.205397592482173	0.67301043256273	0.841885978370753	NO
ENSG00000287815		lncRNA	10.7430540069367	0.271770260206434	0.430707451893315	0.0153155271418794	0.100171826171211	NO
ENSG00000106665	CLIP2	protein_coding	1952.066511395	0.161481784733066	0.160399014664342	0.165698599884743	0.40432729326746	NO
ENSG00000006704	GTF2IRD1	protein_coding	14790.8709421196	0.0400142336878776	0.107703317606855	0.669943088005736	0.839821032570457	NO
ENSG00000232729	GTF2I-AS1	lncRNA	169.817572659038	-0.0579810287455914	0.165338949925933	0.593848306423654	0.7912485415176	NO
ENSG00000263001	GTF2I	protein_coding	18286.0515208933	-0.0347046183583785	0.0917540126810751	0.674593337393723	0.842683849247065	NO
ENSG00000158517	NCF1	protein_coding	74.7180224147319	0.590962121044828	0.599734507501652	0.00466111000279117	0.0469995258614776	UP
ENSG00000304176		lncRNA	1632.9463854217	-0.0462419377813139	0.105916760626531	0.617328381529599	0.807233488705794	NO
ENSG00000274070	CASTOR2	protein_coding	3078.24210852732	-0.142721461020396	0.114522750941318	0.142368983941558	0.371653237896512	NO
ENSG00000274523	RCC1L	protein_coding	3122.70066012042	0.0910276422139021	0.0685514349078426	0.161110739623021	0.39776607526183	NO
ENSG00000174428	GTF2IRD2B	protein_coding	2513.31809173759	-0.254203538676921	0.113377740910633	0.00963996224159131	0.0754429195710848	NO
ENSG00000290871		lncRNA	180.404136099057	-0.282066977199982	0.181660194142199	0.0308158112366198	0.15419838259796	NO
ENSG00000277675	AC211486.5	lncRNA	14.723184909502	-0.0268015650284966	0.197438088507736	0.759395521507132	0.887216737055603	NO
ENSG00000290951		lncRNA	1242.4511358562	-0.104384711434222	0.122670171750564	0.302106041751796	0.561162174032358	NO
ENSG00000290834		lncRNA	22.4892947432883	-0.118175460552591	0.201062568734832	0.290408758828112	0.548722014203899	NO
ENSG00000178809	TRIM73	protein_coding	91.8926197554241	-0.063135485562412	0.1892642831232	0.530296494208841	0.749117053819755	NO
ENSG00000291151		lncRNA	49.487965998355	-0.182036818131415	0.238170678461969	0.127067620305495	0.34839814142941	NO
ENSG00000272391	POM121C	protein_coding	6304.33328347771	0.061732595685567	0.0700718945124987	0.339388045529479	0.59557775435566	NO
ENSG00000291092	PMS2P3	lncRNA	3486.96124853503	0.0753861674870864	0.0978386984115524	0.387580391151811	0.640047292558775	NO
ENSG00000127946	HIP1	protein_coding	10825.0874027445	-0.0023677224654217	0.116725172139039	0.978937278323564	0.990340135536878	NO
ENSG00000005486	RHBDD2	protein_coding	1891.81414912405	-0.0378133852312169	0.114966051837277	0.695985279215678	0.854569309367889	NO
ENSG00000127948	POR	protein_coding	3250.78969338113	0.129753148040607	0.130773321927399	0.219255361380673	0.472436496007262	NO
ENSG00000189077	TMEM120A	protein_coding	527.844912086485	0.265128361695508	0.15890232763388	0.0295091494669822	0.150111236655918	NO
ENSG00000127952	STYXL1	protein_coding	3812.86806875316	-0.0828553484126829	0.100376536331529	0.349382695489636	0.605360285539737	NO
ENSG00000146701	MDH2	protein_coding	2285.31187936224	0.14764110465804	0.146297777360592	0.187211246205885	0.43311931714571	NO
ENSG00000290729		lncRNA	2307.15609655779	-0.0458967489571261	0.184110921049518	0.639804236866238	0.82181477197373	NO
ENSG00000308152		lncRNA	17.1570936749519	0.0534008574765305	0.217912029103875	0.397813724060829	0.64853306210998	NO
ENSG00000299181		lncRNA	12.3488428482313	-0.0644743174149367	0.225969218472972	0.228087364633853	0.482582603417656	NO
ENSG00000290730		lncRNA	17.23226675174	0.260008207578452	0.255568090275708	0.0649440521886626	0.237673681523213	NO
ENSG00000177679	SRRM3	protein_coding	94.8877493211065	0.207428296796012	0.243292225756425	0.096756819964724	0.297564527383184	NO
ENSG00000296557		lncRNA	51.7692186980409	-0.151969104285175	0.228113074739517	0.175128848962872	0.417089784946354	NO
ENSG00000296575		lncRNA	21.8063087995944	0.0642180819495153	0.225541284745426	0.220972420442398	0.474824013098898	NO
ENSG00000106211	HSPB1	protein_coding	2802.5756062405	0.300728732898758	0.263925223067278	0.0349773047568267	0.165858177214366	NO
ENSG00000289059	FPASL	lncRNA	103.166547822641	-0.322291133981388	0.335166065654656	0.0268987538022141	0.141830090811382	NO
ENSG00000170027	YWHAG	protein_coding	8957.64649946445	0.149829108787824	0.0954217408095627	0.0797732483698762	0.267164127149067	NO
ENSG00000146700	SSC4D	protein_coding	88.7745899941364	0.194260880411205	0.225268958461368	0.118890013074212	0.335381242865909	NO
ENSG00000188372	ZP3	protein_coding	1315.66438044599	0.10190430137198	0.14711185398401	0.363513804619236	0.618747957794256	NO
ENSG00000091073	DTX2	protein_coding	2606.03975106168	0.0740198482751364	0.122235490811033	0.464415235538906	0.702555936216712	NO
ENSG00000297839		lncRNA	11.8410684498797	0.072815256940889	0.231093539229255	0.147175210591352	0.378566446761329	NO
ENSG00000243566	UPK3B	protein_coding	48.0515821183427	0.0482490428696373	0.192098633984528	0.62660206187583	0.813091935775779	NO
ENSG00000290873	LINC03009	lncRNA	179.497526553135	-0.182567775709407	0.138141436989385	0.0973104963758475	0.298457171485711	NO
ENSG00000285666		lncRNA	50.1228724415019	-0.045203803847428	0.20270708536693	0.597055093630758	0.793143874979779	NO
ENSG00000265479	DTX2P1-UPK3BP1-PMS2P11	lncRNA	18609.1972347142	0.055285853100202	0.125969714438253	0.591162139704211	0.790047917333764	NO
ENSG00000205482	SPDYE18	protein_coding	43.9509231708235	-0.35266437890712	0.248716790742099	0.0217091820098985	0.123742050977333	NO
ENSG00000291121		lncRNA	9.04151934546005	0.15695292562357	0.256105153381369	0.128100111434144	0.3506119883175	NO
ENSG00000135205	CCDC146	protein_coding	6759.69342874907	-0.058101740455924	0.128726393754774	0.573100136070631	0.778012852878196	NO
ENSG00000127951	FGL2	protein_coding	1052.71185935843	0.0505303253064484	0.18976476226496	0.603146060315098	0.796883362807849	NO
ENSG00000299512		lncRNA	53.0735713428442	0.0536295609312477	0.192657765771853	0.579027785061022	0.781929058967984	NO
ENSG00000305531		lncRNA	49.4663113574925	-0.139245858040267	0.253509633497062	0.10708735981053	0.314789356845413	NO
ENSG00000186088	GSAP	protein_coding	7471.83833300478	-0.0266985848831089	0.105788899674103	0.77067126138569	0.892295325792636	NO
ENSG00000287519		lncRNA	81.2095337698656	0.0135682713475161	0.203744852864288	0.868893879969139	0.940367685636153	NO
ENSG00000305656		lncRNA	865.697201285469	-0.452090264488228	0.168425262525951	0.000865912407591398	0.0151998117405797	NO
ENSG00000127947	PTPN12	protein_coding	26331.3960660856	0.0330177020363815	0.101256155506632	0.713007014511157	0.863128499753015	NO
ENSG00000214293	APTR	lncRNA	2023.77600145872	-0.156904970512814	0.123475667112588	0.119133729185572	0.33562329405699	NO
ENSG00000187257	RSBN1L	protein_coding	10324.4929022616	-0.0294405522449729	0.0930212508601125	0.72447778842096	0.86892091606961	NO
ENSG00000135211	TMEM60	protein_coding	367.259848370335	0.0391969749259642	0.151399624046249	0.716236836540696	0.864794776592616	NO
ENSG00000006576	PHTF2	protein_coding	7982.83005027045	0.375663244501107	0.109132043841117	0.000121340404479244	0.00375718126962686	NO
ENSG00000232756	DDX3ILA1	lncRNA	41.7076638011103	-0.0105973825705822	0.215775046107396	0.968220636996162	0.985981435542196	NO
ENSG00000187391	MAGI2	protein_coding	10061.5181202179	0.434517633305648	0.245197117844589	0.00678398192596868	0.0598034779946	NO
ENSG00000234456	MAGI2-AS3	lncRNA	847.474638760959	0.157411772748815	0.186028315475733	0.187327839407314	0.433228217207896	NO
ENSG00000287488		lncRNA	39.3234114412089	0.143478462447446	0.243584959235322	0.144369269501686	0.374567466430509	NO
ENSG00000127955	GNAI1	protein_coding	2490.75034865017	0.145472664099552	0.208718877450046	0.20422308677027	0.45489896984918	NO
ENSG00000135218	CD36	protein_coding	3628.35294545807	0.0517554464905278	0.190638912732439	0.599067645777865	0.794166439214458	NO
ENSG00000075223	SEMA3C	protein_coding	35286.9181463368	-0.428647734933145	0.237184069305222	0.00667033410396824	0.0590428792171564	NO
ENSG00000293394		lncRNA	39.3271576258005	0.228138713280145	0.362198443492541	0.0189035660645986	0.114255646878319	NO
ENSG00000300407		lncRNA	1108.92413889776	0.204674843519762	0.299247836146601	0.0499020342165221	0.203810929851062	NO
ENSG00000019991	HGF	protein_coding	848.625430465722	-0.0501547762984874	0.183372819764465	0.617655897152296	0.807409843319599	NO
ENSG00000153956	CACNA2D1	protein_coding	6346.773149994	0.0833232996164663	0.177472223228841	0.446164924736617	0.688869357902931	NO
ENSG00000307321		lncRNA	14.4904388017076	0.233539846428417	0.374590556059429	0.0151177761188636	0.0994263027806843	NO
ENSG00000186472	PCLO	protein_coding	10402.1952446838	-0.0406978238225931	0.163135042791191	0.701288789412058	0.857719072203241	NO
