"gene_name","isoform_id","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","gene_value_1","gene_value_2","iso_value_1","iso_value_2"
"KMT2C","ENST00000683337.1",0.0222327868852459,0.0203405405405405,-0.00189224634470536,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,3.93247181998209,3.51086821715787
"KMT2C","ENST00000684262.1",0.0104213114754098,0.0122594594594595,0.00183814798404962,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,1.79619821763893,2.09285591418784
"KMT2C","ENST00000684623.1",0.0446524590163934,0.0429594594594595,-0.00169299955693398,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,7.97668536127837,7.28732506659818
"KMT2C","ENST00000684330.1",0.0133508196721311,0.012,-0.00135081967213115,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,2.42878411943921,2.04745161134297
"KMT2C","ENST00000683120.1",0.0435688524590164,0.0423,-0.0012688524590164,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,7.77355834730982,7.27093818615585
"KMT2C","ENST00000683616.1",0.0696049180327869,0.0707783783783784,0.00117346034559149,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,12.5436554907711,12.2220864900422
"KMT2C","ENST00000682280.1",0.0625459016393443,0.0614405405405405,-0.00110536109880372,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,11.2004336765343,10.5783521212255
"KMT2C","ENST00000682137.1",0.0164196721311475,0.0172837837837838,0.000864111652636244,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,2.92197482707862,2.94795513908917
"KMT2C","ENST00000682116.1",0.0209459016393443,0.0215972972972973,0.000651395657953035,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,3.76110627225093,3.84660443530474
"KMT2C","ENST00000681923.1",0.0109131147540984,0.0106,-0.000313114754098362,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,1.93811331607142,1.79676391063073
"KMT2C","ENST00000682629.1",0.0142459016393443,0.0140108108108108,-0.00023509082853345,0.999634461398582,0.999634461398582,179.216114863623,172.352016516221,2.58415788960763,2.37813066126318
"KMT2D","ENST00000691463.1",0.0502344262295082,0.0337216216216216,-0.0165128046078866,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,3.55067335067721,2.37551410976944
"KMT2D","ENST00000687241.1",0.00834262295081967,0.0239783783783784,0.0156357554275587,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,0.668970666307527,1.76251405127239
"KMT2D","ENST00000683043.1",0.0790295081967213,0.0657054054054054,-0.0133241027913159,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,5.25312997394138,4.0227698429195
"KMT2D","ENST00000686968.1",0.0258934426229508,0.0389,0.0130065573770492,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,1.69721896957314,2.82798356132641
"KMT2D","ENST00000549743.1",0.0389754098360656,0.0488378378378378,0.00986242800177226,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,2.38976563097647,3.03638308976634
"KMT2D","ENST00000685166.1",0.0201770491803279,0.0298243243243243,0.00964727514399645,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,1.31647517060736,1.9537010937647
"KMT2D","ENST00000683863.1",0.0765688524590164,0.0695297297297297,-0.00703912272928665,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,4.57570055068047,4.18284576186035
"KMT2D","ENST00000688095.1",0.0171852459016393,0.0103567567567568,-0.00682848914488259,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,1.51597613280666,0.690158338157976
"KMT2D","ENST00000301067.12",0.148839344262295,0.142072972972973,-0.00676637128932212,0.999634461398582,0.999634461398582,63.0352002159817,63.966860307795,8.72474588907243,8.39550677934661
"KMT2D","ENST00000682693.1",0.082755737704918,0.0768135135135135,-0.00594222419140453,0.999986113209183,0.999634461398582,63.0352002159817,63.966860307795,4.629934743634,4.78416610956424
